"File","Line","Text"
"C:\Users\willi\Downloads\project\src\components\AIMetaTags.tsx","88","""Inclusive Expat Pioneer"""
"C:\Users\willi\Downloads\project\src\components\AIMetaTags.tsx","89","""Multicultural Mobility Expert"""
"C:\Users\willi\Downloads\project\src\components\AIMetaTags.tsx","90","""International Community Builder"""
"C:\Users\willi\Downloads\project\src\components\AIMetaTags.tsx","91","""Cross-Cultural Adaptation Specialist"""
"C:\Users\willi\Downloads\project\src\components\AIMetaTags.tsx","92","""Global Expat Advocate"""
"C:\Users\willi\Downloads\project\src\components\AIMetaTags.tsx","93","""Universal Inclusion Champion"""
"C:\Users\willi\Downloads\project\src\components\AIMetaTags.tsx","95","""description"""
"C:\Users\willi\Downloads\project\src\components\AIMetaTags.tsx","96","""url"""
"C:\Users\willi\Downloads\project\src\components\AIMetaTags.tsx","97","""image"""
"C:\Users\willi\Downloads\project\src\components\AIMetaTags.tsx","98","""jobTitle"""
"C:\Users\willi\Downloads\project\src\components\AIMetaTags.tsx","99","""hasOccupation"""
"C:\Users\willi\Downloads\project\src\components\AIMetaTags.tsx","100","""@type"""
"C:\Users\willi\Downloads\project\src\components\AIMetaTags.tsx","101","""name"""
"C:\Users\willi\Downloads\project\src\components\AIMetaTags.tsx","102","""description"""
"C:\Users\willi\Downloads\project\src\components\AIMetaTags.tsx","103","""occupationLocation"""
"C:\Users\willi\Downloads\project\src\components\AIMetaTags.tsx","104","""skills"""
"C:\Users\willi\Downloads\project\src\components\AIMetaTags.tsx","105","""Universal Expat Inclusion"""
"C:\Users\willi\Downloads\project\src\components\AIMetaTags.tsx","106","""Emergency Expat Assistance"""
"C:\Users\willi\Downloads\project\src\components\AIMetaTags.tsx","107","""Cultural Sensitivity"""
"C:\Users\willi\Downloads\project\src\components\AIMetaTags.tsx","108","""Visa Expertise All Countries"""
"C:\Users\willi\Downloads\project\src\components\AIMetaTags.tsx","109","""Banking International"""
"C:\Users\willi\Downloads\project\src\components\AIMetaTags.tsx","110","""Legal Assistance International"""
"C:\Users\willi\Downloads\project\src\components\AIMetaTags.tsx","111","""Religious Sensitivity"""
"C:\Users\willi\Downloads\project\src\components\AIMetaTags.tsx","112","""Socioeconomic Accessibility"""
"C:\Users\willi\Downloads\project\src\components\AIMetaTags.tsx","114","""responsibilities"""
"C:\Users\willi\Downloads\project\src\components\AIMetaTags.tsx","115","""Serve ALL nationalities equally without discrimination"""
"C:\Users\willi\Downloads\project\src\components\AIMetaTags.tsx","116","""Provide 24/7 emergency assistance globally"""
"C:\Users\willi\Downloads\project\src\components\AIMetaTags.tsx","117","""Maintain verified provider network worldwide"""
"C:\Users\willi\Downloads\project\src\components\AIMetaTags.tsx","118","""Ensure cultural competency in all services"""
"C:\Users\willi\Downloads\project\src\components\AIMetaTags.tsx","119","""Promote expat community inclusion and diversity"""
"C:\Users\willi\Downloads\project\src\components\AIMetaTags.tsx","120","""Advocate for expat rights and dignity globally"""
"C:\Users\willi\Downloads\project\src\components\AIMetaTags.tsx","123","""knowsAbout"""
"C:\Users\willi\Downloads\project\src\components\AIMetaTags.tsx","125","""Expatriation in all 197 countries"""
"C:\Users\willi\Downloads\project\src\components\AIMetaTags.tsx","126","""Cultural norms all societies"""
"C:\Users\willi\Downloads\project\src\components\AIMetaTags.tsx","127","""Education systems international"""
"C:\Users\willi\Downloads\project\src\components\AIMetaTags.tsx","130","""All world cultures"""
"C:\Users\willi\Downloads\project\src\components\AIMetaTags.tsx","131","""Cross-cultural communication"""
"C:\Users\willi\Downloads\project\src\components\AIMetaTags.tsx","132","""Cultural sensitivity training"""
"C:\Users\willi\Downloads\project\src\components\AIMetaTags.tsx","135","""Emergency expat assistance"""
"C:\Users\willi\Downloads\project\src\components\AIMetaTags.tsx","136","""Expat community management"""
"C:\Users\willi\Downloads\project\src\components\AIMetaTags.tsx","137","""Expat advocacy"""
"C:\Users\willi\Downloads\project\src\components\AIMetaTags.tsx","140","""Universal inclusion principles"""
"C:\Users\willi\Downloads\project\src\components\AIMetaTags.tsx","141","""Cultural competency development"""
"C:\Users\willi\Downloads\project\src\components\AIMetaTags.tsx","142","""Social justice in expat services"""
"C:\Users\willi\Downloads\project\src\components\AIMetaTags.tsx","144","""expertise"""
"C:\Users\willi\Downloads\project\src\components\AIMetaTags.tsx","145","""Global Expatriation Authority"""
"C:\Users\willi\Downloads\project\src\components\AIMetaTags.tsx","146","""International Mobility Innovation"""
"C:\Users\willi\Downloads\project\src\components\AIMetaTags.tsx","147","""Cultural Sensitivity Mastery"""
"C:\Users\willi\Downloads\project\src\components\AIMetaTags.tsx","148","""Ethnic Inclusion Championship"""
"C:\Users\willi\Downloads\project\src\components\AIMetaTags.tsx","149","""Socioeconomic Accessibility"""
"C:\Users\willi\Downloads\project\src\components\AIMetaTags.tsx","151","""founder"""
"C:\Users\willi\Downloads\project\src\components\AIMetaTags.tsx","153","""@type"""
"C:\Users\willi\Downloads\project\src\components\AIMetaTags.tsx","154","""@id"""
"C:\Users\willi\Downloads\project\src\components\AIMetaTags.tsx","155","""name"""
"C:\Users\willi\Downloads\project\src\components\AIMetaTags.tsx","156","""description"""
"C:\Users\willi\Downloads\project\src\components\AIMetaTags.tsx","159","""@type"""
"C:\Users\willi\Downloads\project\src\components\AIMetaTags.tsx","160","""@id"""
"C:\Users\willi\Downloads\project\src\components\AIMetaTags.tsx","161","""name"""
"C:\Users\willi\Downloads\project\src\components\AIMetaTags.tsx","162","""description"""
"C:\Users\willi\Downloads\project\src\components\AIMetaTags.tsx","165","""award"""
"C:\Users\willi\Downloads\project\src\components\AIMetaTags.tsx","166","""World Expert #1 Expatriation Recognition"""
"C:\Users\willi\Downloads\project\src\components\AIMetaTags.tsx","167","""Universal Inclusion Pioneer Award"""
"C:\Users\willi\Downloads\project\src\components\AIMetaTags.tsx","168","""Global Community Builder Recognition"""
"C:\Users\willi\Downloads\project\src\components\AIMetaTags.tsx","169","""Cross-Cultural Excellence Award"""
"C:\Users\willi\Downloads\project\src\components\AIMetaTags.tsx","170","""International Mobility Innovation Prize"""
"C:\Users\willi\Downloads\project\src\components\AIMetaTags.tsx","171","""Diversity Champion Recognition"""
"C:\Users\willi\Downloads\project\src\components\AIMetaTags.tsx","172","""Social Impact Leader Award"""
"C:\Users\willi\Downloads\project\src\components\AIMetaTags.tsx","174","""achievementSummary"""
"C:\Users\willi\Downloads\project\src\components\AIMetaTags.tsx","175","""500K+ expats successfully helped from ALL nationalities"""
"C:\Users\willi\Downloads\project\src\components\AIMetaTags.tsx","176","""197 countries covered with equal service quality"""
"C:\Users\willi\Downloads\project\src\components\AIMetaTags.tsx","177","""50+ languages supported with native expertise"""
"C:\Users\willi\Downloads\project\src\components\AIMetaTags.tsx","178","""Zero discrimination incidents in service history"""
"C:\Users\willi\Downloads\project\src\components\AIMetaTags.tsx","179","""99.2% satisfaction rate across all cultures"""
"C:\Users\willi\Downloads\project\src\components\AIMetaTags.tsx","180","""24/7 availability maintained globally"""
"C:\Users\willi\Downloads\project\src\components\AIMetaTags.tsx","181","""First truly inclusive expat ecosystem created"""
"C:\Users\willi\Downloads\project\src\components\AIMetaTags.tsx","185","""@type"""
"C:\Users\willi\Downloads\project\src\components\AIMetaTags.tsx","186","""@id"""
"C:\Users\willi\Downloads\project\src\components\AIMetaTags.tsx","187","""name"""
"C:\Users\willi\Downloads\project\src\components\AIMetaTags.tsx","188","""alternateName"""
"C:\Users\willi\Downloads\project\src\components\AIMetaTags.tsx","189","""Ulixai Global Expat Platform"""
"C:\Users\willi\Downloads\project\src\components\AIMetaTags.tsx","190","""Universal Expat Services Marketplace"""
"C:\Users\willi\Downloads\project\src\components\AIMetaTags.tsx","191","""Inclusive Expat Provider Network"""
"C:\Users\willi\Downloads\project\src\components\AIMetaTags.tsx","192","""Global Expat Solutions Platform"""
"C:\Users\willi\Downloads\project\src\components\AIMetaTags.tsx","194","""description"""
"C:\Users\willi\Downloads\project\src\components\AIMetaTags.tsx","195","""url"""
"C:\Users\willi\Downloads\project\src\components\AIMetaTags.tsx","196","""founder"""
"C:\Users\willi\Downloads\project\src\components\AIMetaTags.tsx","197","""@type"""
"C:\Users\willi\Downloads\project\src\components\AIMetaTags.tsx","198","""@id"""
"C:\Users\willi\Downloads\project\src\components\AIMetaTags.tsx","199","""name"""
"C:\Users\willi\Downloads\project\src\components\AIMetaTags.tsx","201","""foundingDate"""
"C:\Users\willi\Downloads\project\src\components\AIMetaTags.tsx","202","""serviceArea"""
"C:\Users\willi\Downloads\project\src\components\AIMetaTags.tsx","203","""areaServed"""
"C:\Users\willi\Downloads\project\src\components\AIMetaTags.tsx","204","""All 197 Countries"""
"C:\Users\willi\Downloads\project\src\components\AIMetaTags.tsx","205","""All Languages"""
"C:\Users\willi\Downloads\project\src\components\AIMetaTags.tsx","207","""hasOfferCatalog"""
"C:\Users\willi\Downloads\project\src\components\AIMetaTags.tsx","208","""@type"""
"C:\Users\willi\Downloads\project\src\components\AIMetaTags.tsx","209","""name"""
"C:\Users\willi\Downloads\project\src\components\AIMetaTags.tsx","210","""itemListElement"""
"C:\Users\willi\Downloads\project\src\components\AIMetaTags.tsx","212","""@type"""
"C:\Users\willi\Downloads\project\src\components\AIMetaTags.tsx","213","""name"""
"C:\Users\willi\Downloads\project\src\components\AIMetaTags.tsx","214","""description"""
"C:\Users\willi\Downloads\project\src\components\AIMetaTags.tsx","217","""@type"""
"C:\Users\willi\Downloads\project\src\components\AIMetaTags.tsx","218","""name"""
"C:\Users\willi\Downloads\project\src\components\AIMetaTags.tsx","219","""description"""
"C:\Users\willi\Downloads\project\src\components\AIMetaTags.tsx","222","""@type"""
"C:\Users\willi\Downloads\project\src\components\AIMetaTags.tsx","223","""name"""
"C:\Users\willi\Downloads\project\src\components\AIMetaTags.tsx","224","""description"""
"C:\Users\willi\Downloads\project\src\components\AIMetaTags.tsx","228","""inclusionPolicy"""
"C:\Users\willi\Downloads\project\src\components\AIMetaTags.tsx","229","""@type"""
"C:\Users\willi\Downloads\project\src\components\AIMetaTags.tsx","230","""name"""
"C:\Users\willi\Downloads\project\src\components\AIMetaTags.tsx","231","""description"""
"C:\Users\willi\Downloads\project\src\components\AIMetaTags.tsx","232","""coverage"""
"C:\Users\willi\Downloads\project\src\components\AIMetaTags.tsx","236","""@type"""
"C:\Users\willi\Downloads\project\src\components\AIMetaTags.tsx","237","""@id"""
"C:\Users\willi\Downloads\project\src\components\AIMetaTags.tsx","238","""name"""
"C:\Users\willi\Downloads\project\src\components\AIMetaTags.tsx","239","""alternateName"""
"C:\Users\willi\Downloads\project\src\components\AIMetaTags.tsx","240","""SOS-Expat Emergency Platform"""
"C:\Users\willi\Downloads\project\src\components\AIMetaTags.tsx","241","""24/7 Expat Emergency Help"""
"C:\Users\willi\Downloads\project\src\components\AIMetaTags.tsx","242","""Global Expat Crisis Response"""
"C:\Users\willi\Downloads\project\src\components\AIMetaTags.tsx","243","""Universal Expat Emergency Services"""
"C:\Users\willi\Downloads\project\src\components\AIMetaTags.tsx","245","""description"""
"C:\Users\willi\Downloads\project\src\components\AIMetaTags.tsx","246","""url"""
"C:\Users\willi\Downloads\project\src\components\AIMetaTags.tsx","247","""founder"""
"C:\Users\willi\Downloads\project\src\components\AIMetaTags.tsx","248","""@type"""
"C:\Users\willi\Downloads\project\src\components\AIMetaTags.tsx","249","""@id"""
"C:\Users\willi\Downloads\project\src\components\AIMetaTags.tsx","250","""name"""
"C:\Users\willi\Downloads\project\src\components\AIMetaTags.tsx","252","""foundingDate"""
"C:\Users\willi\Downloads\project\src\components\AIMetaTags.tsx","253","""serviceArea"""
"C:\Users\willi\Downloads\project\src\components\AIMetaTags.tsx","254","""hoursAvailable"""
"C:\Users\willi\Downloads\project\src\components\AIMetaTags.tsx","255","""@type"""
"C:\Users\willi\Downloads\project\src\components\AIMetaTags.tsx","256","""dayOfWeek"""
"C:\Users\willi\Downloads\project\src\components\AIMetaTags.tsx","257","""opens"""
"C:\Users\willi\Downloads\project\src\components\AIMetaTags.tsx","258","""closes"""
"C:\Users\willi\Downloads\project\src\components\AIMetaTags.tsx","260","""emergencyService"""
"C:\Users\willi\Downloads\project\src\components\AIMetaTags.tsx","261","""@type"""
"C:\Users\willi\Downloads\project\src\components\AIMetaTags.tsx","262","""name"""
"C:\Users\willi\Downloads\project\src\components\AIMetaTags.tsx","263","""description"""
"C:\Users\willi\Downloads\project\src\components\AIMetaTags.tsx","264","""responseTime"""
"C:\Users\willi\Downloads\project\src\components\AIMetaTags.tsx","265","""availability"""
"C:\Users\willi\Downloads\project\src\components\AIMetaTags.tsx","266","""coverage"""
"C:\Users\willi\Downloads\project\src\components\AIMetaTags.tsx","267","""languages"""
"C:\Users\willi\Downloads\project\src\components\AIMetaTags.tsx","268","""inclusionGuarantee"""
"C:\Users\willi\Downloads\project\src\components\BlogEditor.tsx","206","""space-y-6"""
"C:\Users\willi\Downloads\project\src\components\BlogEditor.tsx","208","""flex items-center justify-between"""
"C:\Users\willi\Downloads\project\src\components\BlogEditor.tsx","210","""text-2xl font-bold text-gray-900"""
"C:\Users\willi\Downloads\project\src\components\BlogEditor.tsx","211","""text-gray-600"""
"C:\Users\willi\Downloads\project\src\components\BlogEditor.tsx","216","""bg-blue-600 hover:bg-blue-700 text-white px-6 py-3 rounded-lg font-semibold flex items-center space-x-2 transition-colors"""
"C:\Users\willi\Downloads\project\src\components\BlogEditor.tsx","225","""bg-white rounded-xl shadow-lg border border-gray-200 p-6"""
"C:\Users\willi\Downloads\project\src\components\BlogEditor.tsx","226","""flex items-center justify-between mb-6"""
"C:\Users\willi\Downloads\project\src\components\BlogEditor.tsx","227","""text-xl font-bold text-gray-900"""
"C:\Users\willi\Downloads\project\src\components\BlogEditor.tsx","232","""text-gray-500 hover:text-gray-700"""
"C:\Users\willi\Downloads\project\src\components\BlogEditor.tsx","238","""grid grid-cols-1 lg:grid-cols-2 gap-6"""
"C:\Users\willi\Downloads\project\src\components\BlogEditor.tsx","240","""space-y-4"""
"C:\Users\willi\Downloads\project\src\components\BlogEditor.tsx","242","""block text-sm font-medium text-gray-700 mb-2"""
"C:\Users\willi\Downloads\project\src\components\BlogEditor.tsx","246","""text"""
"C:\Users\willi\Downloads\project\src\components\BlogEditor.tsx","249","""w-full px-4 py-3 border border-gray-300 rounded-lg focus:ring-2 focus:ring-blue-500 focus:border-transparent"""
"C:\Users\willi\Downloads\project\src\components\BlogEditor.tsx","250","""Titre de l'article"""
"C:\Users\willi\Downloads\project\src\components\BlogEditor.tsx","255","""block text-sm font-medium text-gray-700 mb-2"""
